trade_date,wind_code,open,high,low,close,volume,amt
2025-12-30,000688.SH,1346.13,1367.01,1346.03,1359.87,794150500,59271326400
2025-12-31,000688.SH,1367.17,1368.48,1342.68,1344.20,730691500,49284581700
2026-01-05,000688.SH,1360.90,1403.53,1360.90,1403.41,1034546600,81187605200
2026-01-06,000688.SH,1401.79,1442.10,1400.40,1429.30,1182033200,80797910400
2026-01-07,000688.SH,1442.51,1452.04,1427.98,1443.39,1233854800,87127775000
2026-01-08,000688.SH,1441.19,1483.23,1441.19,1455.17,1348228800,99247984700
2026-01-09,000688.SH,1442.22,1477.24,1437.58,1475.97,1330640500,91006167400
2026-01-12,000688.SH,1490.50,1515.11,1478.85,1511.84,1567591900,106640241900
2026-01-13,000688.SH,1508.18,1511.65,1460.41,1469.57,1523474700,104449149900
2026-01-14,000688.SH,1479.30,1532.58,1479.30,1500.91,1777974500,123880673500
2026-01-15,000688.SH,1491.23,1504.84,1468.02,1493.95,1408817300,95846397700
2026-01-16,000688.SH,1509.70,1528.78,1495.68,1514.07,1676577600,116789712100
2026-01-19,000688.SH,1513.59,1525.12,1502.72,1506.86,1287625700,93307391500
2026-01-20,000688.SH,1508.37,1525.81,1473.19,1482.99,1403065800,97763534600
2026-01-21,000688.SH,1482.66,1546.05,1482.66,1535.39,1444741400,117311199300
2026-01-22,000688.SH,1563.38,1574.97,1530.25,1541.64,1521219400,114471734600
2026-01-23,000688.SH,1530.28,1553.71,1523.50,1553.71,2124468700,110767211500
2026-01-26,000688.SH,1556.57,1575.45,1529.32,1532.80,2123161200,108916689900
2026-01-27,000688.SH,1530.07,1562.58,1507.41,1555.98,1978728100,102142695400
2026-01-28,000688.SH,1566.19,1569.44,1535.90,1554.80,1554361000,104613183500
2026-01-29,000688.SH,1550.99,1560.64,1507.30,1507.64,1640834400,98586261500
2026-01-30,000688.SH,1501.51,1522.33,1465.32,1509.40,1486558300,92994626100
2026-02-02,000688.SH,1492.81,1508.54,1450.10,1450.90,1315396700,86595572600
2026-02-03,000688.SH,1475.57,1478.05,1430.00,1471.07,1389145900,98826244300
2026-02-04,000688.SH,1452.98,1455.12,1432.60,1453.48,1563905000,76593068000
2026-02-05,000688.SH,1423.66,1441.16,1416.26,1432.52,1519927800,67731466000
2026-02-06,000688.SH,1415.05,1440.81,1405.87,1422.41,1303509900,62257704800
2026-02-09,000688.SH,1453.54,1458.93,1441.90,1458.16,1574783900,72909863100
2026-02-10,000688.SH,1463.35,1485.97,1463.35,1471.50,1177039100,68410380000
2026-02-11,000688.SH,1462.00,1467.28,1453.01,1455.11,897850900,48644897700
2026-02-12,000688.SH,1463.61,1481.98,1454.63,1480.99,1001520900,69329188000
2026-02-13,000688.SH,1470.26,1492.09,1466.71,1470.33,989661600,61592827600
2026-02-24,000688.SH,1493.45,1493.77,1453.55,1465.37,1029596900,68936003400
2026-02-25,000688.SH,1468.51,1481.29,1454.41,1473.28,1107588300,70042250800
2026-02-26,000688.SH,1478.73,1494.75,1456.03,1485.86,1115413400,83624470100
2026-02-27,000688.SH,1468.08,1493.52,1463.73,1488.02,999977200,78394898500
2026-03-02,000688.SH,1459.78,1486.55,1459.51,1464.77,1342734800,79348051000
2026-03-03,000688.SH,1467.76,1469.60,1385.59,1388.41,1430240300,88181853300
2026-03-04,000688.SH,1380.13,1407.00,1376.11,1381.56,1070558500,65494655600
