vendor,tool_name,query,result_index,api_name,title,score,table_markdown,retrieved_at
gildata,AnnouncementData,登康口腔、潮宏基、中国黄金 2026年2月以来 回购公告 股东增持 分红方案,21,公告库,登康口腔:上海锦天城（广州）律师事务所关于重庆登康口腔护理用品股份有限公司2025年年度股东会的法律意见书,0.42,"公告标题：登康口腔:上海锦天城（广州）律师事务所关于重庆登康口腔护理用品股份有限公司2025年年度股东会的法律意见书；
发布时间：2026-05-16；
证券简称：登康口腔
原文：5、审议关于使用剩余超额募集资金永久补充流动资金的议案
表决结果：同意122,219,377 股，占出席本次会议股东所持有效表决权股份总数的99.9877％；反对13,000 股，占出席本次会议股东所持有效表决权股份总数的0.0106％；弃权2,000 股（其中，因未投票默认弃权0 股），占出席本次会议股东所持有效表决权股份总数的0.0016％。本议案获得通过。
其中，中小投资者股东表决情况为：同意 3,545,977 股，占出席会议的中小投资者股东所持有效表决权股份总数的 99.5788%；反对13,000 股，占出席会议的中小投资者股东所持有效表决权股份总数的0.3651％；弃权2,000 股（其中，因未投票默认弃权 0 股），占出席会议的中小投资者股东所持有效表决权股份总数的 0.0562%。
6、审议关于制定《董事、高级管理人员薪酬管理制度》的议案
该议案公司关联股东重庆本康贰号企业管理合伙企业（有限合伙）、重庆本康壹号企业管理合伙企业（有限合伙）自愿回避表决，回避股份数为12,673,400 股。
表决结果：同意109,546,477 股，占出席本次会议股东所持有效表决权股份总数的99.9868％；反对12,500 股，占出席本次会议股东所持有效表决权股份总数的0.0114％；弃权2,000 股（其中，因未投票默认弃权0 股），占出席本次会议股东所持有效表决权股份总数的0.0018％。本议案获得通过。
其中，中小投资者股东表决情况为：同意 3,546,477 股，占出席会议的中小投资者股东所持有效表决权股份总数的 99.5928%；反对12,500 股，占出席会议的中小投资者股东所持有效表决权股份总数的0.3510％；弃权2,000 股（其中，因未投票默认弃权 0 股），占出席会议的中小投资者股东所持有效表决权股份总数的 0.0562%。",2026-08-15T21:48:09.990941+08:00
gildata,AnnouncementData,登康口腔、潮宏基、中国黄金 2026年2月以来 回购公告 股东增持 分红方案,22,公告库,登康口腔:中信建投证券股份有限公司关于重庆登康口腔护理用品股份有限公司部分首次公开发行前限售股份上市流通的核查意见,0.41,"公告标题：登康口腔:中信建投证券股份有限公司关于重庆登康口腔护理用品股份有限公司部分首次公开发行前限售股份上市流通的核查意见；
发布时间：2026-04-08；
证券简称：登康口腔
原文：| 承诺方 | 承诺 类型 | 承诺内容 本企业减持股份将严格按照中国证监会、深圳证券交易所的规则履行相关信息披露义务，并遵守中国证监会、深圳证券交易 |  |  |
| --- | --- | --- | --- | --- |
| 所关于减持数量及比例等法定限制。若本企业或发行人存在法定不得减持股份的情形的，本企业不得进行股份减持。 若本企业违反上述承诺减持发行人股份，本企业将依法承担相应责任。 本企业将严格遵守中国证券监督管理委员会（以下简称""中国证监会""）、深圳证券交易所关于股东减持的相关规定，审慎制定 股票减持计划。本企业减持方式包括集中竞价交易、大宗交易、协议转让及其他符合中国证监会及深圳证券交易所相关规定 |  | 承诺时间 承诺期限 2023年04 | 履行 情况 |  |
| 重庆本康壹号企 股份 的方式。 业管理合伙企业 减持 本企业减持股份将严格按照中国证监会、深圳证券交易所的规则履行相关信息披露义务，并遵守中国证监会、深圳证券交易|月10日 （有限合伙） 所关于减持数量及比例等法定限制。若本企业或发行人存在法定不得减持股份的情形的，本企业不得进行股份减持。 若本企业违反上述承诺减持发行人股份，本企业将依法承担相应责任。 1、承诺人及承诺人控制的其他企业（不包含发行人及其控制的企业，下同）现在或将来均不会在中国境内或境外以任何形式 承诺 |  | 长期有效 | 正常 履行 中 |  |
| 同业 重庆轻纺控股 （集团）公司 竞争 的承 诺 | 直接或间接从事、参与、介入、支持第三方从事、参与、介入任何与发行人及其控制的企业目前及今后进行的主营业务构成 竞争或可能构成竞争的业务或活动。 2、如果承诺人及承诺人控制的其他企业发现任何与发行人及其控制的企业主营业务构成或可能构成直接或间接竞争的新业务 机会，承诺人应立即书面通知发行人及其控制的企业，并尽力促使该业务机会按合理和公平的条款和条件首先提供给发行人 及其控制的企业。若发行人及其控制的企业决定从事上述新业务，则承诺人及承诺人控制的其他企业应当无偿将该新业务机 会提供给发行人及其控制的企业。仅在发行人及其控制的企业明确书面放弃有关新业务机会时，承诺人及承诺人控制的其他 企业方可自行经营有关的新业务。 关于 3、如发行人及其控制的企业放弃前述竞争性新业务机会且承诺人及承诺人控制的其他企业从事该等与发行人及其控制的企业 法律及深圳证券交易所上市规则允许且履行相应程序的前提下： （1）向承诺人及承诺人控制的其他企业收购在上述竞争性业务中的任何股权、资产及其他权益； | 月29日 | 长期有效 | 正常 履行 中 |
|  | （2）采取可行的方式拥有或控制承诺人及承诺人控制的其他企业在上述竞争性业务中的资产或业务； （3）要求承诺人及承诺人控制的其他企业终止进行有关的新业务。承诺人将对公司及其控制的企业所提出的要求，予以无条 件配合。 如果第三方在同等条件下根据有关法律法规具有并且将要行使法定的优先受让权，则上述承诺将不适用，但在这种情况下， 承诺人及承诺人控制的其他企业应尽最大努力促使该第三方放弃其法定的优先受让权。 4、在承诺人作为发行人控股股东期间，如果承诺人及承诺人控制的其他企业与发行人及其控制的企业在经营活动中发生或可 能发生同业竞争，发行人有权要求承诺人进行协调并加以解决。 5、承诺人承诺不利用重要股东的地位和对发行人的实际影响能力，损害发行人以及发行人其他股东的权益。 |  |  |  |",2026-08-15T21:48:09.990941+08:00
gildata,AnnouncementData,登康口腔、潮宏基、中国黄金 2026年2月以来 回购公告 股东增持 分红方案,23,公告库,登康口腔:中信建投证券股份有限公司关于重庆登康口腔护理用品股份有限公司部分首次公开发行前限售股份上市流通的核查意见,0.41,"公告标题：登康口腔:中信建投证券股份有限公司关于重庆登康口腔护理用品股份有限公司部分首次公开发行前限售股份上市流通的核查意见；
发布时间：2026-04-08；
证券简称：登康口腔
原文：二、申请解除股份限售股东履行承诺情况
本次申请解除股份限售的股东重庆轻纺控股（集团）公司（以下简称“轻纺集团”）、重庆本康贰号企业管理合伙企业（有限合伙）（以下简称“本康贰号”）、
重庆本康壹号企业管理合伙企业（有限合伙）（以下简称“本康壹号”）在《首次公开发行股票上市公告书》（以下简称“《上市公告书》”）中作出的承诺情况如下：
| 承诺方 | 承诺 类型 | 承诺内容 | 承诺时间 | 承诺期限 | 履行 情况 |
| --- | --- | --- | --- | --- | --- |
| 重庆轻纺控股 （集团）公司 |  | 承诺 2、本公司所持发行人股票在锁定期满后2年内减持的，减持价格不低于首次公开发行股票的发行价。 1、自发行人股票上市之日起36个月内，不转让或委托他人管理本次发行前本企业直接或间接（如有）持有的公司股份，也 | 2023年042026年04 月10日 | 月09日 | 正常 履行 中 |
| 重庆本康贰号企 业管理合伙企业 （有限合伙） | 股份不由发行人回购该部分股份。 限售 承诺 | 2、上述承诺为本企业真实意思表示，本企业自愿接受监管机构、自律组织及社会公众的监督，若违反上述承诺本企业将依法|月10日 承担相应责任。 |  | 2023年04|2026年04 月09日 | 正常 履行 中 |
| 重庆本康壹号企 股份 业管理合伙企业 限售 （有限合伙） | 承诺 | 1、自发行人股票上市之日起36个月内，不转让或委托他人管理本次发行前本企业直接或间接（如有）持有的公司股份，也 不由发行人回购该部分股份。 2、上述承诺为本企业真实意思表示，本企业自愿接受监管机构、自律组织及社会公众的监督，若违反上述承诺本企业将依法|月10日 承担相应责任。 本公司持续看好发行人以及其所处行业的发展前景，愿意长期持有其股票。如锁定期满后拟减持发行人股票的，将严格遵守 |  | 2023年04|2026年04 月09日 | 正常 履行 中 |
| 重庆轻纺控股 （集团）公司 | 定股票减持计划。 股份 减持 承诺 | 中国证券监督管理委员会（“中国证监会""）、深圳证券交易所关于股东减持的相关规定，结合发行人稳定股价的需要，审慎制 若本公司对所持发行人首次公开发行前股份在锁定期（包括延长锁定期）满后两年内减持的，减持价格不低于本次发行价格 （若发行人在该期间内发生派息、送股、公积金转增股本、配股等除权除息事项，发行价格应相应调整)；减持方式包括集中 竞价交易、大宗交易、协议转让及其他符合中国证监会及深圳证券交易所相关规定的方式 在锁定期（包括延长锁定期）满后，本公司对所持有的发行人首次公开发行前股份，如采取集中竞价交易方式进行减持，在 2023年04 任意连续90个自然日内，减持股份的总数不得超过发行人股份总数的1%；采取大宗交易方式进行减持的，在连续90个自然|月10日 日内，减持股份的总数不得超过发行人股份总数的2%；采用协议转让方式减持的，单个受让方的受让比例不得低于5%。 |  | 长期有效 | 正常 履行 中 |
|  | 赔偿责任， | 若本公司违反上述承诺减持发行人股份，减持所得收入归发行人所有，本公司将在获得收入后将前述收入支付给发行人指定 账户；如果因本公司未履行上述承诺事项给发行人或者其他投资者造成损失的，本公司将向发行人或者其他投资者依法承担 本公司减持股份将严格按照中国证监会、深圳证券交易所的规则履行相关信息披露义务，并遵守中国证监会、深圳证券交易 |  |  |  |
| 业管理合伙企业 （有限合伙） | 承诺 的方式。 | 所关于减持数量及比例等法定限制。若本公司或发行人存在法定不得减持股份的情形的，本公司不得进行股份减持。 减持 股票减持计划。本企业减持方式包括集中竞价交易、大宗交易、协议转让及其他符合中国证监会及深圳证券交易所相关规定 月10日 |  | 长期有效 | 正常 履行 中 |",2026-08-15T21:48:09.990941+08:00
gildata,AnnouncementData,登康口腔、潮宏基、中国黄金 2026年2月以来 回购公告 股东增持 分红方案,24,公告库,登康口腔:上海锦天城（广州）律师事务所关于重庆登康口腔护理用品股份有限公司2025年年度股东会的法律意见书,0.4,"公告标题：登康口腔:上海锦天城（广州）律师事务所关于重庆登康口腔护理用品股份有限公司2025年年度股东会的法律意见书；
发布时间：2026-05-16；
证券简称：登康口腔
原文：（一）出席会议的股东及股东代理人
经核查，出席本次股东会的股东及股东代理人和参加网络投票的股东共 68人，代表有表决权股份 122,234,377 股，所持有表决权股份数占公司股份总数的70.9948％，其中：
1、出席现场会议的股东及股东代理人
经核查出席本次股东会的股东、股东代理人的身份证明、授权委托书及股东登记的相关材料，出席本次股东会现场会议的股东及股东代理人共 5 名，均为截至 2026 年 5 月8 日下午收市时在中国证券登记结算有限责任公司深圳分公司登记在册的公司股东，该等股东持有公司股份 118,673,500 股，占公司股份总数的 68.9266％。
经本所律师验证，上述股东、股东代理人均持有出席会议的合法证明，其出席会议的资格均合法有效。
2、参加网络投票的股东
根据深圳证券信息有限公司提供的数据，本次股东会通过网络投票系统进行有效表决的股东共计 63 人，代表有表决权股份 3,560,877 股，占公司股份总数的 2.0682％。
以上通过网络投票系统进行投票的股东资格，由网络投票系统提供机构深圳证券信息有限公司验证其身份。
3、参加会议的中小投资者股东
通过现场和网络参加本次会议的中小投资者股东共计 64 人，代表有表决权股份3,560,977 股，占公司有表决权股份总数2.0682％。",2026-08-15T21:48:09.990941+08:00
gildata,AnnouncementData,登康口腔、潮宏基、中国黄金 2026年2月以来 回购公告 股东增持 分红方案,25,公告库,登康口腔:上海锦天城（广州）律师事务所关于重庆登康口腔护理用品股份有限公司2025年年度股东会的法律意见书,0.4,"公告标题：登康口腔:上海锦天城（广州）律师事务所关于重庆登康口腔护理用品股份有限公司2025年年度股东会的法律意见书；
发布时间：2026-05-16；
证券简称：登康口腔
原文：其中，中小投资者股东表决情况为：同意 3,549,077 股，占出席会议的中小投资者股东所持有效表决权股份总数的 99.6658%；反对 9,900 股，占出席会议的中小投资者股东所持有效表决权股份总数的0.2780％；弃权2,000 股（其中，因未投票默认弃权 0 股），占出席会议的中小投资者股东所持有效表决权股份总数的 0.0562%。
3、审议关于续聘会计师事务所的议案
表决结果：同意122,219,377 股，占出席本次会议股东所持有效表决权股份总数的99.9877％；反对13,000 股，占出席本次会议股东所持有效表决权股份总数的0.0106％；弃权2,000 股（其中，因未投票默认弃权0 股），占出席本次会议股东所持有效表决权股份总数的0.0016％。本议案获得通过。
其中，中小投资者股东表决情况为：同意 3,545,977 股，占出席会议的中小投资者股东所持有效表决权股份总数的 99.5788%；反对13,000 股，占出席会议的中小投资者股东所持有效表决权股份总数的0.3651％；弃权2,000 股（其中，因未投票默认弃权 0 股），占出席会议的中小投资者股东所持有效表决权股份总数的 0.0562%。
4、审议关于 2026 年度董事、高级管理人员薪酬方案的议案
该议案公司关联股东重庆本康贰号企业管理合伙企业（有限合伙）、重庆本康壹号企业管理合伙企业（有限合伙）自愿回避表决，回避股份数为12,673,400 股。
表决结果：同意109,542,277 股，占出席本次会议股东所持有效表决权股份总数的99.9829％；反对15,600 股，占出席本次会议股东所持有效表决权股份总数的0.0142％；弃权3,100 股（其中，因未投票默认弃权0 股），占出席本次会议股东所持有效表决权股份总数的0.0028％。本议案获得通过。
其中，中小投资者股东表决情况为：同意 3,542,277 股，占出席会议的中小投资者股东所持有效表决权股份总数的 99.4749%；反对15,600 股，占出席会议的中小投资者股东所持有效表决权股份总数的0.4381％；弃权3,100 股（其中，因未投票默认弃权 0 股），占出席会议的中小投资者股东所持有效表决权股份总数的 0.0871%。",2026-08-15T21:48:09.990941+08:00
gildata,AnnouncementData,登康口腔、潮宏基、中国黄金 2026年2月以来 回购公告 股东增持 分红方案,26,公告库,登康口腔:中信建投证券股份有限公司关于重庆登康口腔护理用品股份有限公司部分首次公开发行前限售股份上市流通的核查意见,0.4,"公告标题：登康口腔:中信建投证券股份有限公司关于重庆登康口腔护理用品股份有限公司部分首次公开发行前限售股份上市流通的核查意见；
发布时间：2026-02-04；
证券简称：登康口腔
原文：二、申请解除股份限售股东履行承诺情况
本次申请解除股份限售的股东重庆百货大楼股份有限公司（以下简称“重庆百货”）在《首次公开发行股票上市公告书》（以下简称“《上市公告书》”）中作
出的承诺情况如下：

| 承诺 类型 | 承诺内容 | 承诺时间 承诺期限 | 履行 情况 |
| --- | --- | --- | --- |
| 股份 限售 承诺 | 1、自发行人股票上市之日起12个月内，不转让或委托他人管理本次发行前 本公司直接或间接（如有）持有的公司股份，也不由发行人回购该部分股份。2023年042024年04 2、上述承诺为本公司真实意思表示，本公司自愿接受监管机构、自律组织及月10日月09日 社会公众的监督，若违反上述承诺本公司将依法承担相应责任。 本企业将严格遵守中国证券监督管理委员会（以下简称“中国证监会"")、深 |  |  |
| 股份 减持 承诺 | 圳证券交易所关于股东减持的相关规定，审慎制定股票减持计划。本企业减 持方式包括集中竞价交易、大宗交易、协议转让及其他符合中国证监会及深 圳证券交易所相关规定的方式。 在锁定期（包括延长锁定期）满后，本企业对所持有的发行人首次公开发行 前股份，如采取集中竞价交易方式进行减持，在任意连续90个自然日内，减 持股份的总数不得超过发行人股份总数的1%；采取大宗交易方式进行减持 的，在连续90个自然日内，减持股份的总数不得超过发行人股份总数的2%； 的5%。 若本企业违反上述承诺减持发行人股份，减持所得收入归发行人所有，本企 业将在获得收入后将前述收入支付给发行人指定账户；如果因本企业未履行 上述承诺事项给发行人或者其他投资者造成损失的，本企业将向发行人或者 其他投资者依法承担赔偿责任。 本企业减持股份将严格按照中国证监会、深圳证券交易所的规则履行相关信 息披露义务，并遵守中国证监会、深圳证券交易所关于减持数量及比例等法 | 月10日 正常 履行 |  |
| 承诺 同同意依法赔偿投资者的损失。 | 1、本公司在招股说明书中公开作出的相关承诺中已经包含约束措施的，则以 该等承诺中明确的约束措施为准；若本公司违反该等承诺，本公司同意采取 该等承诺中已经明确的约束措施。 2、本公司在招股说明书中公开作出的相关承诺中未包含约束措施的，若本公 司违反该等承诺，则同意采取如下约束措施： （1）如果本公司未能完全有效地履行承诺事项中的各项义务和责任，本公司 将在发行人的股东大会及中国证券监督管理委员会指定报刊上及时披露未履 其他 行承诺的详细情况、原因并向股东和社会公众投资者道； （2）提出补充承诺或替代承诺，以尽可能保护发行人及投资者的权益； （3）如本公司未能履行相关承诺事项，发行人有权在前述事项发生之日起10 个交易日内，停止对本公司进行分红，直至本公司履行相关承诺； （4)如本公司因未履行相关承诺事项而获得收益的，所获收益归发行人所有。 本公司在获得收益或知晓未履行相关承诺事项的事实之日起5个交易日内， 应将所获收益支付给发行人指定账户； （5）如本公司因未履行或未及时履行相关承诺导致投资者受到损失的，本公 | 2022年04 长期有效 月29日 |  |",2026-08-15T21:48:09.990941+08:00
gildata,AnnouncementData,登康口腔、潮宏基、中国黄金 2026年2月以来 回购公告 股东增持 分红方案,27,公告库,登康口腔:关于2025年度利润分配方案的公告,0.74,"公告标题：登康口腔:关于2025年度利润分配方案的公告；
发布时间：2026-04-23；
证券简称：登康口腔
原文：（二）现金分红方案合理性说明
1. 最近两个会计年度经审计的合并资产负债表和母公司资产负债表相关财务数据及其合计数分别占总资产比例如下：
单位：元
| 项目 | 2025年12月31日 |  | 2024年12月31日 |  |
| --- | --- | --- | --- | --- |
|  | 合并资产负债表 | 母公司资产负债表 | 合并资产负债表 | 母公司资产负债表 |
| 交易性金融资产 | 845,117,229.17 | 845,117,229.17 | 730,646,973.62 | 730.646.973.62 |
| 衍生金融资产 | 0.00 | 0.00 | 0.00 | 0.00 |
| 债权投资 | 205,498,611.11 | 205,498,611.11 | 203,265,416.67 | 203.265.416.67 |
| 其他债权投资 | 0.00 | 0.00 | 0.00 | 0.00 |
| 其他权益工具投资 | 0.00 | 0.00 | 0.00 | 0.00 |
| 其他非流动金融资产 | 0.00 | 0.00 | 0.00 | 0.00 |
| 其他流动资产 | 1.212.561.88 | 1,212,519.68 | 80,129.21 | 79,804.27 |
| 合计 | 1,051,828,402.16 | 1,051,828,359.96 | 933,992,519.50 | 933,992,194.56 |
| 总资产 | 2,007,426,277.73 | 2,008,720,273.67 | 1,965,564,123.58 | 1,963,755,617.72 |
| 占比 | 52.40% | 52.36% | 47.52% | 47.56% |",2026-08-15T21:48:09.990941+08:00
gildata,AnnouncementData,登康口腔、潮宏基、中国黄金 2026年2月以来 回购公告 股东增持 分红方案,28,公告库,登康口腔:2025年年度报告,0.68,"公告标题：登康口腔:2025年年度报告；
发布时间：2026-04-23；
证券简称：登康口腔
原文：（二）分红政策的执行
公司重视对投资者的合理投资回报并兼顾公司的可持续发展，结合公司的盈利情况和业务发展实际需要，实行持续、稳定的利润分配政策。
报告期内，公司分别于 2025 年 4 月 18 日召开的第七届董事会第二十一次会议、2025 年 5 月 21 日召开的 2024 年年度股东会审议通过了《关于公司 2024 年度利润分配方案的议案》，公司以总股本 172,173,800 股为基数，以每 10 股派发现金红利 7.50 元（含税）向全体股东分配，共计派发现金红利 129,130,350.00 元人民币，不送红股、不转增股本。该利润分配方案已于 2025 年6 月13 日实施完毕。
| 现金分红政策的专项说明 |  |
| --- | --- |
| 是否符合公司章程的规定或股东会决议的要求： | 是 |
| 分红标准和比例是否明确和清晰： | 是 |
| 相关的决策程序和机制是否完备： | 是 |
| 独立董事是否履职尽责并发挥了应有的作用： | 是 |
| 公司未进行现金分红的，应当披露具体原因，以及下一步为增强投资者回报水平拟采取的举措： | 不适用 |
| 中小股东是否有充分表达意见和诉求的机会，其合法权益是否得到了充分保护： | 是 |
| 现金分红政策进行调整或变更的，条件及程序是否合规、透明： | 是 |

公司报告期内盈利且母公司可供股东分配利润为正但未提出现金红利分配预案
□适用 不适用
本报告期利润分配及资本公积金转增股本情况
适用 □不适用

| 每10股送红股数（股） | 0 |
| --- | --- |
| 每10股派息数（元）（含税） | 8.50 |
| 分配预案的股本基数（股） | 172,173,800 |
| 现金分红金额（元）（含税） | 146,347，730.00 |
| 以其他方式（如回购股份）现金分红金额（元） | 0.00 |
| 现金分红总额（含其他方式）（元） 可分配利润（元） | 146，347，730.00 252,062,871.94 |
| 现金分红总额（含其他方式）占利润分配总额的比例 | 100% |
| 本次现金分红情况 |  |
| 公司发展阶段属成长期且有重大资金支出安排的，进行利润分配时，现金分红在本次利润分配中所占比例最低应达到20% |  |
| 利润分配或资本公积金转增预案的详细情况说明 |  |
| 经公司第八届董事会第七次会议审议通过的2025年度利润分配方案为：以公司实施权益分派股权登记日登记的总股本为 |  |",2026-08-15T21:48:09.990941+08:00
gildata,AnnouncementData,登康口腔、潮宏基、中国黄金 2026年2月以来 回购公告 股东增持 分红方案,29,公告库,登康口腔:关于2025年度利润分配方案的公告,0.64,"公告标题：登康口腔:关于2025年度利润分配方案的公告；
发布时间：2026-04-23；
证券简称：登康口腔
原文：重庆登康口腔护理用品股份有限公司关于2025年度利润分配方案的公告
本公司及董事会全体成员保证信息披露的内容真实、准确、完整，没有虚假记载、误导性陈述或重大遗漏。
一、审议程序
重庆登康口腔护理用品股份有限公司（以下简称“公司”）于2026年4月21日召开了第八届董事会第七次会议，全票审议通过了《关于公司2025年度利润分配方案的议案》，该议案尚需提交公司2025年年度股东会审议。
二、利润分配方案的基本情况
1. 分配基准：2025 年度。
2. 经信永中和会计师事务所（特殊普通合伙）审计，2025 年度公司合并报表净利润为人民币 181,077,979.98 元，母公司净利润为人民币 180,243,454.49 元。根据《公司法》和《重庆登康口腔护理用品股份有限公司章程》（以下简称“《公司章程》”）的有关规定，公司累计提取的法定盈余公积已达到注册资本的 50%，故本年度不再计提其余的法定盈余公积。截至 2025 年 12 月 31 日，公司合并报表期末可供分配利润为人民币 253,794,168.59 元，母公司期末可供分配利润为人民币 252,062,871.94 元。
根据中国证监会《上市公司监管指引第3号——上市公司现金分红》及《公司章程》的相关规定，结合公司2025年经营情况，在符合利润分配原则、保证公司正常经营和长远发展的前提下，公司董事会提议2025年度利润分配方案为：以2025年12月31日总股本172,173,800股为基数，向全体股东每10股派发现金红利8.50元（含税），共计需派发现金红利146,347,730.00元，母公司结余的累计未分配利润105,715,141.94元结转至以后年度分配。本次利润分配不送红股，不进行资本公积转增股本。
3. 2025 年度累计现金分红总额：如本方案获得股东会审议通过，2025 年公司现金分红总额为 146,347,730.00 元，占本年度归属于母公司股东净利润的比例为 80.82%。2025 年度公司未进行股份回购事宜。
4. 在利润分配方案公告后至实施前，公司总股本由于股份回购、股权激励、发行新股等原因而发生变动的，则以未来实施分配方案时股权登记日的总股本为利润分配的股本基数，按照现金分红总额不变的原则进行相应调整。",2026-08-15T21:48:09.990941+08:00
gildata,AnnouncementData,登康口腔、潮宏基、中国黄金 2026年2月以来 回购公告 股东增持 分红方案,30,公告库,登康口腔:2025年年度权益分派实施公告,0.6,"公告标题：登康口腔:2025年年度权益分派实施公告；
发布时间：2026-05-29；
证券简称：登康口腔
原文：重庆登康口腔护理用品股份有限公司2025年年度权益分派实施公告
本公司及董事会全体成员保证信息披露的内容真实、准确、完整，没有虚假记载、误导性陈述或重大遗漏。
重庆登康口腔护理用品股份有限公司（以下简称“公司”）《2025年度利润分配方案》已获2026年5月15日召开的2025年年度股东会审议通过，现将公司2025年年度权益分派事宜公告如下：
一、股东会审议通过的利润分配方案基本情况
1.公司2025年年度股东会审议通过的《2025年度利润分配方案》为：按公司2025年12月31日总股本172,173,800股为基数，向全体股东每10股派发现金红利8.50元（含税），共计派发现金红利146,347,730.00元人民币，不送红股、不进行资本公积转增股本。
2.自利润分配方案披露至权益分派实施期间，公司股本总额未发生变化。
3.本次实施的利润分配方案与公司2025年年度股东会审议通过的分配方案及其调整原则一致。
4.本次利润分配实施距离股东会审议通过的时间未超过两个月。
二、本次权益分派实施方案
本公司2025年年度权益分派方案为：以公司现有总股本172,173,800股为基数，向全体股东每10股派8.500000元人民币现金（含税；扣税后，通过深股通持有股份的香港市场投资者、境外机构（含QFII、RQFII）以及持有首发前限售股的个人和证券投资基金每10股派7.650000元；持有首发后限售股、股权激励限售股及无限售流通股的个人股息红利税实行差别化税率征收，本公司暂不扣缴个人所得税，待个人转让股票时，根据其持股期限计算应纳税额【注】；持有首发后限售股、股权激励限售股及无限售流通股的证券投资基金所涉红利税，对香港投资者持有基金份额部分按10%征收，对内地投资者持有基金份额部分实行差别化税率征收）。
【注】：根据先进先出的原则，以投资者证券账户为单位计算持股期限，持股1个月（含1个月）以内，每10股补缴税款1.700000元；持股1个月以上至1年（含1年）的，每10股补缴税款0.850000元；持股超过1年的，不需补缴税款。
本公告发布后至权益分派股权登记日之间，如果公司股本发生变动的，将按照分配总额不变的原则对分配比例进行调整。",2026-08-15T21:48:09.990941+08:00
gildata,AnnouncementData,登康口腔、潮宏基、中国黄金 2026年2月以来 回购公告 股东增持 分红方案,31,公告库,登康口腔:2025年年度审计报告,0.58,"公告标题：登康口腔:2025年年度审计报告；
发布时间：2026-04-23；
证券简称：登康口腔
原文：（2） 应付项目
| 项目名称 | 关联方 | 年末余额 | 年初余额 |
| --- | --- | --- | --- |
| 应付账款 |  |  |  |
|  | 重庆机电智能制造有限公司 |  | 20,500.00 |
| 合计 |  |  | 20,500.00 |
十三、 承诺及或有事项
1. 重要承诺事项
截至资产负债表日，本公司不存在需要披露的重要承诺事项。
2. 或有事项
截至资产负债表日，本公司不存在需要披露的重要或有事项。
十四、 资产负债表日后事项
1. 利润分配情况
| 项目 | 内容 |
| --- | --- |
| 拟分配的利润或股 利 | 2026年4月21日，经公司董事会审议通过了《关于公司2025年度利 润分配方案的议案》。公司拟以2025年12月31日总股本 172.173.800股为基数，向全体股东每10股派发现金红利8.50元（含 税），共计需派发现金红利146.347,730.00元。本次利润分配不送红 股，不进行资本公积转增股本。在利润分配方案公告后至实施前，公 司总股本由于股份回购、股权激励、发行新股等原因而发生变动的， 则以未来实施分配方案时股权登记日的总股本为利润分配的股本基 数，按照现金分红总额不变的原则进行相应调整 |",2026-08-15T21:48:09.990941+08:00
gildata,AnnouncementData,登康口腔、潮宏基、中国黄金 2026年2月以来 回购公告 股东增持 分红方案,32,公告库,登康口腔:第八届董事会第七次会议决议公告,0.56,"公告标题：登康口腔:第八届董事会第七次会议决议公告；
发布时间：2026-04-23；
证券简称：登康口腔
原文： 重庆登康口腔护理用品股份有限公司于2026年4月21日召开第八届董事会第七次会议，审议通过了包括《2025年年度报告》及摘要在内的多项关键议案。会议确认公司2025年度经营业绩和管理水平持续提升，董事会工作报告客观反映了公司实际经营状况，且《2025年度内部控制评价报告》显示公司内控体系运行有效，未发现重大缺陷或违规行为。
 在利润分配方面，董事会同意以总股本172,173,800股为基数，向全体股东每10股派发现金红利8.50元（含税），预计派发现金红利总额达146,347,730.00元，该方案不送红股也不进行资本公积转增股本。此外，公司还通过了《2026年财务预算方案》，认为该方案符合公司经营实际和市场分析预期，为公司未来的战略发展奠定了财务基础。
 针对募集资金管理，董事会批准使用合计不超过人民币2亿元的暂时闲置募集资金进行现金管理，额度可滚动使用，以提高资金使用效率。同时，公司同意将剩余超额募集资金2,181.45万元及到期存款收益永久补充流动资金，用于日常经营活动，该措施自2026年6月15日起生效，旨在进一步优化资本结构并增强公司流动性。
 会议还完成了对会计师事务所的续聘工作，决定续聘信永中和会计师事务所为公司2026年度财务报告及内部控制审计机构，聘期一年，审计费用总额为833,000元。此外，董事会审议通过了增加2026年度日常关联交易预计的议案，并批准了关于重庆机电控股集团财务有限公司的风险评估报告，确认其整体风险可控，业务合规。",2026-08-15T21:48:09.990941+08:00
